id	type	params_key	value	timestamp	activity_id	event
279	SetValue	cmi.suspend_data	N4IgJiBcBM0KwAYDsBmANCANlAjBgblANoJo4C6GAasaXtGipSAA5SiYCGAzgC5UBLAKYB3IWADKmAWCG4CwkQBEArgCdOvAQHsAdlGgIGIbtNkTemod3YgEtgMbaAti0xDe4qLzUqhC7gFPCEgfPwCg8QAJAE8WITVpXQBrG0gicgBfDBxHFzcPL1DffxB8AUDg7xKI4Nj4xIEUtIzM7JMzIQAVAWchJKELKzTQe0hQNNIQXigEADoEBBxFlcWAFiQ1gE5NuBx0EAlbZ1s0kCdXdyqMGcgcBdX1zZ21vYOu21uSMmZNYlBblM2OkAb05JAppgADK4OAANgAHAgUEtNgg4AiMAAzNRCIQAL3BWM4mG4QkyWTQANmGGBRFBfRpWBhd3hSJROC2iNQ2NxBKJJLJFOF7QExCy7Vy4xMTMBD2WjwQG22u32GCO0pO0rOFwK12muAej2VLzeGA+0q+dF+X2pENp/2mYKZ0NhiORyLWCLh8N5eMJUGJpPJlLtQMdWkZ9uZbvZyLhWxQWzwIBx/oFweFEowYvSEraGAAjuw2kAA	9/9/2019, 5:30:00 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
280	SetValue	cmi.core.session_time	00:03:49	9/9/2019, 5:30:03 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
281	SetValue	cmi.suspend_data	N4IgJiBcBM0JwEYCsBmANCANlBGBuUA2gAxoIC6GAakabtGipSAA5SiYCGAzgC5UBLAKYB3IWADKmAWCFQGIPMJEARAK4AnTrwEB7AHbziC7tNkTe2od3YhitgMa6Ati0xDe4qLw1qh+AW4BTwhIHz8AoJCACQBPFiENaX0AaxtIQnIAXwwERxc3Dy8w339FQODi8LKlKPE4hKSBVPTMnJBofNd3EKgAM05MbhqK3pKI8rqwBsTktKJs9tMZIQAVAWchZKELK3TQe0hQdNIQXihiADpiYgQb+5uAFgB2R7hXpAR0EAlbZ1t0iAnN0ihAMOdIAhrg8nq93o9Pt9VrYISQyMxtERQBDTmwMtiNnJIKdMAAZHBIABsAA5iChbq9iEhqRg+hohEIAF5EgZDIRZbJobEXDB4wgEzYirDkyFU2n0hBwGnPb5sjnc/qDYYCnXtAQLLLtPJHEAncEXaF3GHEF5vD5fDC/E3/E2A4GFXrmyHQmG2+GIjDIk2ougY1HC4mirFnQlSskUml0umPamUqms9lcnla/mCiO46M6SWR6UJ+V0ylwFCIDPq7N8nWLDD6jKLQ0YACO7ENQAA=	9/9/2019, 5:30:05 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
282	SetValue	cmi.core.score.raw	0	9/9/2019, 5:30:07 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
283	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/scored\\",\\"display\\":{\\"de-DE\\":\\"erreichte\\",\\"en-US\\":\\"scored\\",\\"fr-FR\\":\\"a marqué\\",\\"es-ES\\":\\"anotó\\",\\"ar-AR\\":\\"سحل النقاط\\"}},\\"object\\":{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}},\\"context\\":{\\"contextActivities\\":{\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"score\\":{\\"scaled\\":0}},\\"id\\":\\"b7b49f76-cd26-438d-adea-306dfc72fd2a\\"}"	9/9/2019, 5:30:09 PM		on clicking next button
284	SetValue	cmi.core.score.min	0	9/9/2019, 5:30:11 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
285	SetValue	cmi.core.score.max	110	9/9/2019, 5:30:14 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
286	SetValue	cmi.core.lesson_status	incomplete	9/9/2019, 5:30:16 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
287	SetValue	cmi.core.session_time	00:04:04	9/9/2019, 5:30:18 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
288	SetValue	cmi.suspend_data	N4IgJiBcBMAsvQAyIDQgDZWmgblA2qgIwrQC6aAagcaSgMwUgAOUo6AhgM4AulAlgFMA7oLABldPzCCsuIcIAiAVwBOHHvwD2AOyyJsILlJnieGwVzYhE1gMZaAts3SCeYqD1XLB8rv3cISC8fPwCxAAkAT2ZBVSkdAGsrSHwyAF80InsnFzcPYO9fEBx+f0DPIrDA6Nj4/iSUtMyQaBznVwrIADMOdC5i0vKCkMGy8LBauITkggyW42lBABV+R0EEwTMLFNBbSFAU1BAeKEQAOmQiZBvkWAB2WABOR4BWIno0cWtHaxSQBwdfIQNCnSBES63O6PF6wd6fEDLaxgwgoIhMDQEUBg46sVLYtaySDHdAAGSgRFeADYAByIeiIIiPRCvGlobqqQSCABeRN6/UE6QyKGxZzQePwBPWYow5PB1LpDKIT1p9wRHK5vKg/IGQr1LX4c3SLWyByMMpxkOuUMQD2ebw+Xx+fygANynQ8oIpkKhdth8LQSLNKOIGJRouJ4qxJ0JMrJFIV9PpsBpVOp7M5PL5fV1wojuOjmmlkdlCdpSfoVKe9CeJBAGqz2pzgoy8zQhtS82NaAAjmxjUAA	9/9/2019, 5:30:20 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
289	SetValue	cmi.core.session_time	00:04:10	9/9/2019, 5:30:24 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
290	SetValue	cmi.suspend_data	N4IgJiBcBMCsAMBmAbIgNCANlaGBuUA2vGgIxrQC6GAakSebotSAA5SiYCGAzgC40AlgFMA7sLABlTILDCc+EaIAiAVwBOXPoID2AOxzxcIHjLmS+W4Tw4h4tgMY6Atq0zC+EqH3WrhinkFPCEgfPwCgiQAJAE9WYXUZPQBrG0hCSgBfDFJHFzcPL1DffxA8QUDg7xKI4Nj4xMEUtIzskGg813cq4vCyisiQsNLyyui4hKTUoiy201lhABVBZ2Ek4QsrNNB7SFA0khA+KHgAOnh4Ugvri4AWAHZbgE5H2FJ0EElbZ1s0kCcuoUIBhjpBSOcbndHi9bm8PotbKDiGQWFoiKBQYd2OkMSt5JBDpgADJQUiwZAADiQl0e8FgFIwADN1MJhAAvfGMriYHjCTJZNAYk4YbGEXGrYVYElg8lUxCXJ6U+4fZmsjlQLk8vlZWYYQQzTJtXJ7EySzEQq6Q+APZ6vd4YL4mn4mv4AgpVEGkiGQm0wuEYBEmpEMVFIoUEkXoo54yXE0my6mIW4U5Dkpks9mc7m8/nZcNYqPaCURqXxymJ5BPRBPcggVWZjXZ7W5tr69KzQ0YACOHENQAA==	9/9/2019, 5:30:26 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
291	SetValue	cmi.core.session_time	00:04:14	9/9/2019, 5:30:28 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
292	SetValue	cmi.suspend_data	N4IgJiBcBMCsAs8DM8A0IA2VroG5QG0AGVARlWgF10A1Qk8nJakABylAwEMBnAFxoBLAKYB3YWADKGQWGHY8I0QBEArgCcufQQHsAdtiI4QPGXMl8twnhxBFbAYx0BbVhmF8JUPutXDFPIKeEJA+fgFBEgASAJ6swuoyegDWNpAElAC+6KSOLm4eXqG+/iC4goHB3iURwbHxiYIpaRnZINB5ru5VxeFlFZEhYaXlldFxCUmphFltprLCACqCzsJJwhZWaaD2kKBpJCB8UEQAdEREpBfXF/AA7PAAnA+wpEjokrbOtmkgTl2FCDoY6QUjnG63B7PeCvd4gRa2EHEMgsLSEUAgw7sdIYlbySCHDAAGSgpFgADYABxEJCXB5EWCU9AAM3UwmEAC98cyuBgeMJMllUBiTuhsQRcatRZgSaCKdTaaRHlS7nDWeyuVAeXyBVlZuhBDNMm1cnsTNLMeCrhCiPcni83h8vj8oH98t0vMDSeCIXbobD0AizUiGKikSKCWL0Uc8dLiaT5TSafBKeSKSy2Zzubz+YLshGsdHtFLIzKE1Sk0hyY8kI9yCB1VmtTndXm2ob0vr2i7S5aLtbfVCHXDPmbvmbfm4uDEmgBzEBe0E+m5+4eBxH0FHoNE4o7S8WS/GE2Vkiu0+BJ6B3DMa7M6vPCvelg8xkvH8sK23QeDQWk3puQNquZ6saBpGsabQAI4cMaQAA==	9/9/2019, 5:30:30 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
293	SetValue	cmi.core.session_time	00:04:27	9/9/2019, 5:30:41 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
294	SetValue	cmi.suspend_data	N4IgJiBcBMBsDsAOAjNANCANldIBuUA2gAxrJrQC6GAakaeegMzUgAOUomAhgM4AuNAJYBTAO4iwAZUxCwInBjyixAEQCuAJ278hAewB2OACzGMvWfKn8dI3pxDEHAYz0BbNphH9JUfpvURJSFeIR8ISH9A4NDwgAkATzYRTVkDAGt7SEJKAF8MZBd3T29fSICg/BCwsqjK5VjJROTUoQysnPyQaCKPL3C/CpiaiLrh+KSUtMyiPK6LOREAFSE3ETSRa1ss0CdIUCzSEH4oYgA6YmJkS5vL43hjAE4HgFZkJgwpBzcHLJBXPqlCAYE6QZAXW53B7PYxvD4gJYOUEkMisHREUCgo4cbKY1YKSBHTAAGSgyBesEQxCYVwexBeiAwADNNCIRAAvAlM7iYXgiXJ5NCY04YHGEPFrEVYUlgilUmnIR6U+DwllszlQbm8/l5OYYISzXJdQr7ECHEGnCHXSHEe5PV7vT7fX5Qf7Ffq+C1giGQu0wuEYRGm5EMNHI4WE0UY474qUksly6nU4yIWAU5msjlcnl8gX5CPY6O6SWR6UJylJpiwR5MR7kEBqrOanM6vNdA3ZPXdF2lrFWm226EO+FfU0/U1/AElAZe8EDv3DwNI+iojDo3HHKViiUEoky8kVmnGJPQeAZ9XZ7V5oWb0vbmMlvfl+W26DGaA089NyBa3O6o36oaRpdAAjpwRpAAAA	9/9/2019, 5:30:43 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
295	SetValue	cmi.core.session_time	00:04:31	9/9/2019, 5:30:45 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
296	SetValue	cmi.suspend_data	N4IgJiBcBMDsCMBOeA2ANCANlaGBuUA2gAxrxrQC6GAakaebgMzUgAOUomAhgM4AuNAJYBTAO4iwAZUxCwIqE3yixAEQCuAJ278hAewB2OACzGMvWfKn8dI3pxDEHAYz0BbNphH9JUfpvURZV4hHwhIf0Dg0MkACQBPNhFNWQMAa3tIQkoAXwx4F3dPb18IgKCQPCEQsL9y6LCEpJShdMzsvJBoQo8vWrKoyuqY8MiKqpq4xOTUjKJcjCYe4v6AM25MXnHh/rGMAEd1IQAva1soA3VMTAOj44BJA1W9C6ubkEOTx+5nXSr+eIabS6QxQYg5ToWOQiAAqQjcIlSIjOPkyoCckFAmVIIH4YIAdMRiPAiaSicZYMZEJSAKzwJQgKQONwOTIgVy9EoQDB4yDwQlk8mU6nGOkMmEOXkkMisHREUC8nEcLIK+EKSA4zAAGSg8BpKAAHMQmMTKcQaQaMKtNCIRMd1etNiIcgsFWCMMrCKqEe6sDq+fqjSakIbYAzrbb7VBHVsXXHOkJ5hD8qzfYqBSTBcQKVTafSMEzMSAWUW2RyVr4ebqBYKcyKxRgJUWpQxZVK3RqPfLcWrfdrdYHjcbjAaUPqrTa7Q6NrHXbjfZ7verNf69Yah0wUIgmMgJ5Hp0647kE0nOt1S2mCUTM7XhXmGYXQCWsVB2UU+pX53ya2S6/fG5K9Ayhgcoql+SrdroPqdn6A7riaxhDnAe5TtGM7OnOipdmBUHLhg/YBvB2bQMY0AmihUaQDGGHxhgiZZMeyYfJwEJAAAA=	9/9/2019, 5:30:47 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
297	GetValue	cmi.core.student_id	007	9/9/2019, 5:30:49 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
298	GetValue	cmi.core.student_name	Addison, Steve	9/9/2019, 5:30:51 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
299	SetValue	cmi.core.score.raw	0	9/9/2019, 5:30:53 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
300	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/scored\\",\\"display\\":{\\"de-DE\\":\\"erreichte\\",\\"en-US\\":\\"scored\\",\\"fr-FR\\":\\"a marqué\\",\\"es-ES\\":\\"anotó\\",\\"ar-AR\\":\\"سحل النقاط\\"}},\\"object\\":{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}},\\"context\\":{\\"contextActivities\\":{\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"score\\":{\\"scaled\\":0}},\\"id\\":\\"b850050b-a572-4868-8e58-bbde42d0945a\\"}"	9/9/2019, 5:30:55 PM		on clicking next button
301	SetValue	cmi.core.score.min	0	9/9/2019, 5:30:58 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
302	SetValue	cmi.core.score.max	110	9/9/2019, 5:31:00 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
303	SetValue	cmi.core.lesson_status	incomplete	9/9/2019, 5:31:02 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
304	SetValue	cmi.core.session_time	00:04:50	9/9/2019, 5:31:04 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
305	SetValue	cmi.suspend_data	N4IgJiBcBMCcAMBWW0A0IA2UDM6BuUA2vKgIyprYC66AakSeZTSAA5SgYCGAzgC60AlgFMA7sLABlDILDCc+EaIAiAVwBOXPoID2AOyjQALEfQ8ZcyXy3CeHEPHsBjHQFtWGYXwlQ+61cKKPILeEJB+AUEhEgASAJ6swuoyegDWdpCEVAC+6KTObh5ePuH+gSB4gsGhvmVRofGJyYJpGVm5INAF7p41pZEVVdFhEeWV1bEJSSnpRDno2N1FfQBmXBg8Y0N9o+gAjqqCAF5WNlB6qhgY+4dHAJJ6Kzrnl9cgB8cPXE7alXxxak02n0UHg2Q65lkwgAKoJXMIUsJTt4MqBHJBQBkSCA+KCAHTweCkQkkwlGADsRlglMQpFwIEk9lc9gyIBcPWKEHQuMgpAJpLJlOpRlp9Oh9h5xDILC0RFAPOx7Ey8rh8kg2IwABkoKREAA2AAc8GwRMpSAN6BW6mEwiOarWG2E2Xm8tB6CVhBV8LdmG1vP1RpNpFghvJ9KtNrtUAdm2dcY6gjm4LyLJ9Cv5xIF8ApVJpdPQjIxIGZRdZ7OWPm5Ov5ApzwtF6HFRcljBlktd6vdcpxqp9Wp1AeNxqMBr1+st1tt9vWsZdOJ9Hq9ao1ft1hqH2D1sGwsHIIAjU+jM6dORyCaTHS6pbT+MJmdrQrz9MLoBLmKgbMKvUr895NdJdZPo2EoMNK6Cysqv6Kt22jep2voDuuJpGEO0DkhOkbTo6caoB20GQbBy7oP2/pIdmxjQCaGGHpAMYnvG6CJpkZ7Ju8HDgkAA==	9/9/2019, 5:31:06 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on clicking next button
306	SetValue	cmi.core.session_time	00:04:56	9/9/2019, 5:31:10 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
307	SetValue	cmi.suspend_data	N4IgJiBcBMCcBsB2ArPANCANlAzBgblANoAMaAjGtGjgLoYBqxZl1dGADlKJgIYDOAFwYBLAKYB3MWADKmEWDG4C4iQBEArgCdegkQHsAdlGgAWUxn7zFMwbrH9uIEk4DG+gLYdMYwdKiCWhpiKvwifhCQgcGh4dIAEgCeHGJa8oYA1o6QRLQAvhjkbp7evv5RQSEg+CJhEQGVsRFJKWkimdm5BSDQxV4+9RUx1bVxkdFVNXUJyanpWcT5GDh9pYMAZryY/JOjgxMYAI4aIgBetvZQhhqYmEcnpwCShuv6ToKzUCAA5jqKEJY7H4rjc7iAOAIdpFNtsqlpfLwMkpIDCdhhdH4vIJsiQ8njLNYxAAVEQeMTpMQXPzZUAuSCgHEYQRQEgAOhIJHIHO5HNMiFMsH5yHIeBAMicHic2RA7n6ZQBIGZkHI7J5vP5gtMwtFRPezAo9BAumIoCVZHBJsVpOR5swABkoORUAAOEg4Tn8kjIZ0YdbwsSnZGosR5JamlmcS16MkRrAO5Uut2chDOxCiv1iANBrY7UN57oiRb4kBFekgRmKlmqrlqkh8gVCkUYcVlyVl6Wytb+JmO1Vq+ua7UYXVlpWkA3osfhyDmrg5U3W2P2x2J904UzO+CoX3+wNQYN5tDT2dRxczjDLhPwV1r+CwHCwSggDNZ/c5kP5fIFovdXrt2NmtWtZ1hqjaii2oBtgyXydgM3aVsqfY8gOYHDnqOQsIaxrzghJ44dGNoXvGTrXkmphJtAiA7pme4ou+h7HpG+FnraxGrnWZjQO61GvnRsJ5l+GCFjkX7Foc3B4kAA=	9/9/2019, 5:31:12 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
308	SetValue	cmi.core.session_time	00:05:00	9/9/2019, 5:31:14 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
309	SetValue	cmi.suspend_data	N4IgJiBcDMAMsA4AsBWANCANlaGBuUA2rGgIxoBMa0AuhgGpEnlW0YAOUomAhgM4AXegEsApgHdRYAMqZhYUTnxjxAEQCuAJx4DhAewB2UCkiQY+chdIE7RfLiFgOAxnoC27TKIFSoAzeqiynzCPhCQ/oHBoVIAEgCe7KKacgYA1vaQhDQAvhikLu6e3r4RAUEgeMIhYX7l0WEJSSnC6ZnZeSAUhR5etWVRldUx4ZEVVTVxicmpGUS5GNA9xf1jDaVrIACO6sIAXta2UAbqmJgYO/sAkgYAZnoOAtNQIADm2goQ5jY+x6fnIHY/D4pVuPEwIIwmm8PDSikgYIhFR0Pg8AkysByWPMllEABVhG5RKlRIcfJlQE5IKAMRgBFBYAA6eCkeBs+BIADsSAAnNyUKRcCBpA43A5MiBXL0Sl8QPTIKRmeyOdy+ahBRg8Y8mGQ6CAdERQPKSIDDXLCfCTZgADJQUgoABsCFgcFI3NgKAQGFu0NEe3hiJBOQWRoZHDNuiJYawtoVjudrp5Ts5Qp9oj9AfBQdyuU6wnm2JABWpIFpcoZStZytgXN5/I1wtF4peUpWvjpdqVytraoFQq1JflxF1GANWVDkBNnHH5qjk4wNrt8ZdLqQCAdju9vv9UEDomDeQnU4jFuji7jTpX0AdPOgPPIIDTGd3Wf3OcL+ayuYw3RLZeNlbVjWqr1kKIolmKf4tkUfTtuWCpduyPagZq2pZMwepjoQR7hjOkaWgusb2pecBICuFCclu6Y7gir4HmgOGmnhp7zjGS4kTWJgUHAVHPrRSIHt+ICfh0WKdFsXBYkAAAA==	9/9/2019, 5:31:16 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
310	SetValue	cmi.core.session_time	00:05:16	9/9/2019, 5:31:30 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
311	SetValue	cmi.suspend_data	N4IgJiBcDMCMBsBWR8A0IA2VroG5QG0AGVWVAJlWgF10A1Qksym9ABylAwEMBnAFzoBLAKYB3EWADKGIWBHY8osQBEArgCdu/IQHsAdlHIBOHCF6z5U/tpG9OIIg4DGugLZsMI/pKj8NaiJKvEI+EJD+gcGhkgASAJ5sIhqy+gDW9pAE1AC+6LAu7p7evhEBQSC4QiFhfuXRYQlJKULpmdl5IOSFHl61ZVGV1THhkRVVNXGJyakZhLno0D3F/WMNpWsgAI5qQgBe1rYOalAkIFIOvByQoFuEzFSoiKhoAOyoABykTGSwlLA4WAAFlIiFo5nuFEezzen2+pF+/0BINgYPQAHMHE4bhCcQUcfhIGQQK1Tug3GTcWcsJAzs4sZdTp18aBMkROt0cWycp0TrT0Lw0kz0JzQISzqT+SAKVK2egaXSGVzhSAWVSOYzaTz0HyzoKVUsCZTJWcZXrKQr0PScdjWSq1dzeZT9VrtSAgZrQIgHOL0Cbyc6LZTraANFAQCAnbKhVr0PAfcbDESA7Kg1KQyBrQQHiQaFG9TH2ehXgmpf7pYGpZbMw5rgR/qgiOCw1kG02U8A3bqBYXOh9SxKk8SzQK04qcXXQ+HIwsQN3zL23cZParbZVE5SR1T5cHa4Qp5B9GoMBgcrP5y6i6q1b6SUnTZXqbuJ/uQC2jyf0GIoB/T6gD7+X4/sep7ggoWQHiAACyQjOBoui8LoABm/AgEBkDQbB8GIShkb/m+4bWCIuAiAABAAUroABG9joecPgkRR1H2Ge+Y9vaorrmW94puaVbPqAdbns6vb5IaYoblKW5ypgAkgLor5CFAxItlwUCvOQAB0ALoKhkDkCYmmIJQIDfkSBnaSCIAABbKUC8CadAiA8uC4QEKASn6egqmyZAiAApprzEnpsCvK8mnkO8pnKdADmIGYtlEsYHxGcYLlWpwnQtsQpBQnmOoifaHpGtxm6Pju6aau5uIALSwHkdqQHVDW1fVwnRva3olYOZWpvxlU4npEZsQuTI8p01pXjKIA+AIrSYrplKEqAai8MkAD6+jcG44EgAAgmAYDVAYqCkURJFoXOa0aOtIhuNwQg0hGOrXXI4ZEEQJbjegOz7AAkvoSEKYN0zhuiWjyBAAo2D44azTo+gLSAbB8Gt4RIdwGBrd53jcGk4EY1jFTaD4Hj8I6nQWHIIgACpCDtqQiIcs1Ko1Zx6UQmkfbAH28x9QKvECxiC/5ZgXDiMqNZmRR9L4i1ElzfP84LwtAqL6A0w4ek5bA4LaK+HPsAb9PgdSAAyykoB8RDQEQoVAkQiBfCASEaCIIh7ATmNrax+GG8jxs7RaFtElbNt28Y8AfK8Ziu+7ntQITPu5LknSeR0zKauzpyKzzStEALQsizp5wOJLuLS70JRQzNymK0rheq+rICa4NjCkHr2ugP7k4zSbweW1H4fQECHxIGgLtux7XtE773eUr3OhB1WIeokPtuxaYxjEnH0+J97IisanfrzG6nEyRzuf5wXKvF2LZeapXKxy7XCvX43d8a1r7e6+g+sQa/M4i9+4r0HtbW2DtbaRXQLvBOkAk6HwWPPKUwDl7mzAeHIE5AsG2xgVPOBCCj5unTqnN0dwbg8iAAA==	9/9/2019, 5:31:32 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
312	SetValue	cmi.core.session_time	00:05:35	9/9/2019, 5:31:49 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
313	SetValue	cmi.suspend_data	N4IgJiBcDM0KwHYBMA2ANCANlaGBuUA2gAxoCMaSa0AuhgGpGkVW0YAOUomAhgM4AXegEsApgHdRYAMqZhYUTnxjxAEQCuAJx4DhAewB2OMlRB85C6QJ2i+XEMXsBjPQFt2mUQKlQBm9aLKfMLeEJB+AUEhUgASAJ7soppyBgDWdpCENAC+GGTObh5ePuH+gSB4wsGhvmVRofGJycJpGVm5IEgF7p41pZEVVdFhEeWV1bEJSSnpRDkY0N1FfaP1JasgAI7qwgBeVjb26lCkINL2fJyQoJtELNRocGjoCGgAHOTMFCbkuGQALOQ4HQzHdKA8ni93p9yN8qGQ/oCyMCMABzeyOa6grH5LEESAUEAtE4YVwk7GnbCQU5ODEXE4dXGgDLEDpdLEs7IdY7UjB8VIMjDs0D407E3kgMkSlkYKk0ukcwUgJkUtn06lcjA8078pWLPHk8WnKU68lyjC0rGY5lKlWc7nk3UazUgf7q0BweyijBG0mOs3ky2gTRQEAgB3SgUajAoL2GowEv3SgMSoMgS2Ee6kWgRnVR1kYBBxiW+yX+iXm9P2K6EeFoYggkOZOsNpPAF3avn5jpvYtihOEk18lPyrE14Oh8PzECdszdl0ATndyutFXj5KHFNlgerRAnkAM6kwmGy09nToLypV3qJCeN5cpO7He5ATcPx4w4ig75PaH3P8/b8jxPEFFEyfcQAAWWEJxND0Pg9AAMwEEBAMgKCYLghDkPDP9X1DKxRDwUQAAIACk9AAIzsNCzm8YjyKouxT1zLtbWFNcSzvJNTQrJ9QBrM9HW7PJ9RFdcJU3GUsH4kA9BfYQoEJJtuCgZAADoEQwFDICQJAF3UuBTC/Ak9M0wEQAACyU/4UHU+AuRBMJCFARTdIwFSZMgOAEXUhBCR0sgEAQdSkFeEATIROy4FwKylIXN5DIXRyLS4DomxIchwRzLVhNtN0DS4jcH23VN1Rc7EAFoyFyG1IGq2qqpqoTI1tT1Cv7Yrkz4sqsR0sNWLnBkuQ6S1LylEBvEEFp0W08l8VAdQ+CSAB9AweFcMCQAAQTAMAqkMNASMI4jUJnZbNBW0RXB4YQqTDLULvkUNiGIIsRowbY9gASQMRD5L6qZQ1RbQFAgPlrG8UMpt0AxZpAdh+GWsJEJ4TBlo8rweFSMDUfR8odG8dwBHtDpzHkUQABVhE2lJRAOKaFTq04dOIdTXrIV6ude/4EH+Bc+Z82LzixKU6vTQpeh8OaCXZ7meb5gX/iFjBKfsHTMrIEEdBfVmOF1mmwMpAAZJS4BQN5iGgYggv+Yg4A+EBEM0URRF2XG0eWli8L1hGDc2s1TYJc3LetsgFwthBYud133agPGvZyHIOjc9pGXVFmTjlzn5eIXn+cFrSznsMXsQlnpinByalLl+X86VlWQDVvqmHIbWNdAX3x0mw3A7Ni2rat/43hQc2MBjt2Pfx73O/JbvdADisg+RAfregFAF2gBdCQnuPIAT0QWOTn05hdDjpNZ7Pc7zxXC+Fkv1XL5Zper2Xr/ru/VfV1utYwHXwNfqceevcl791DnnQeYVx4u0nvHT2h95izwlMAxeJswGD3+EgTB1toGxynonFiKdT4fS2GlbIQAAA=	9/9/2019, 5:31:51 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
314	SetValue	cmi.core.session_time	00:05:41	9/9/2019, 5:31:55 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
